time,user_name,user_color,message
107,basedcookielover,#FF7F50,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
109,thelostnovice,#1E90FF,"ICANT"
109,daniel_8908,#4040B7,"nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM 󠀀"
109,ninjakai03,#2E8B57,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
109,blargarble,#FF4500,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
109,silenceisforever,#1E90FF,"neuroDegen EDM 󠀀"
110,italypizzamozzarella,#DAA520,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
110,a_l_i_08,#00FF7F,"neuroOnline"
111,ephemeral_defect_,#5F9EA0,"nwero FingerPoint LIYA nwero FingerPoint LIYA nwero FingerPoint LIYA nwero FingerPoint LIYA nwero FingerPoint LIYA nwero FingerPoint LIYA nwero FingerPoint LIYA nwero FingerPoint LIYA nwero FingerPoint LIYA  󠀀"
112,filipten10,#FF0000,"nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM 󠀀"
112,melako__motoda,#FF0000,"juh"
113,darkroze__,#8A2BE2,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
114,turtlemanthepro,,"vedalWave vedalWave vedalWave vedalWave vedalNURU vedalWave"
114,speload,#FF0000,"Dance  same 5 intro songs"
114,hjalnir,#FF00CC,"nweroJam"
114,ohnoaris,#8A2BE2,"ohnoaris subscribed at Tier 1. They've subscribed for 5 months, currently on a 4 month streak! "
115,chunmeru,#8A2BE2,"EvilNotL LIYA EvilNotL LIYA EvilNotL LIYA EvilNotL LIYA EvilNotL LIYA EvilNotL LIYA EvilNotL LIYA EvilNotL LIYA EvilNotL LIYA EvilNotL LIYA"
115,yeetzgaming20,#0000FF,"nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam"
116,schneefreude,#1E90FF,"Schneefreude subscribed at Tier 1. They've subscribed for 7 months! Let's gooo"
116,ninjakai03,#2E8B57,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM ."
116,wee_man135,#DAA520,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
116,arekumo,#2E8B57,"annytfKURU annytfKURU annytfKURU"
117,mogromaister,#0000FF,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
117,nebirvs,#AD0000,"catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM"
118,kherex_765,,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
118,undatedsummer5,#FF69B4,"plimp ALERT"
119,prapr,#FF4500,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
119,threegale_,#FF0000,"Dance same 5 intro songs"
119,melako__motoda,#FF0000,"nweroJam"
119,anonymous1337666,,"I wish the bpm of the clock is similar to the timer on the screen."
120,karmsrs,#0482FF,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
120,ephemeral_defect_,#5F9EA0,"Stronge HE COOKED Tutoh Stronge HE COOKED Tutoh Stronge HE COOKED Tutoh Stronge HE COOKED Tutoh Stronge HE COOKED Tutoh Stronge HE COOKED Tutoh Stronge HE COOKED Tutoh"
120,ih3lp,#00FF7F,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
120,goldenmemez369,#FF69B4,"HUNGOVER VEDAL AND CAMILA???"
121,cutieinahoodie,#FF7F50,"henyaCheer NeuroCheer michimochiRAVECHEER henyaCheer NeuroCheer michimochiRAVECHEER henyaCheer NeuroCheer michimochiRAVECHEER henyaCheer NeuroCheer michimochiRAVECHEER henyaCheer NeuroCheer michimochiRAVECHEER henyaCheer NeuroCheer michimochiRAVECHEER"
121,abe3k,,"BigSad BigSad"
121,filipten10,#FF0000,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
121,loogigi,#1E90FF,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
121,crossbow7734,#00FF7F,"vedalDance  vedalNURU vedalDance vedalNURU vedalDance"
121,speload,#FF0000,"Dance same 5 intro songs"
122,sam_xreaperx,,"Aware EDM Aware EDM Aware EDM Aware EDM Aware EDM Aware EDM Aware EDM"
122,runchuan,#00FF7F,"runchuan subscribed at Tier 1. They've subscribed for 2 months! vedalNURU vedalNURU vedalNURU"
122,treko987,#00FF7F,"cerbyBlush"
123,izzabella33,#1E90FF,"DinoDance DinoDance DinoDance DinoDance"
123,ephemeral_defect_,#5F9EA0,"\Stronge HE COOKED Tutoh Stronge HE COOKED Tutoh Stronge HE COOKED Tutoh Stronge HE COOKED Tutoh Stronge HE COOKED Tutoh"
123,ninjakai03,#2E8B57,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
123,thelordofspaghet,,"Hey"
124,tthief5,#FF0000,"ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
124,denshineko99,#008000,"poggerific?"
125,onion_rings619,,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
126,annonyme__,#FF0000,"minibotGremollie cerbyGremlin minibotGremollie cerbyGremlin minibotGremollie cerbyGremlin minibotGremollie cerbyGremlin minibotGremollie"
127,electricbeep,#2297B3,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
127,lexant41,#DAA520,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
127,apackofjjs,#1E90FF,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
128,turtlemanthepro,,"vedalLurk vedalLurk"
128,speload,#FF0000,"Dance  same 5 intro songs"
128,cluelesscatburger,#00FF7F,"ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
128,reton_,#5F9EA0,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
128,goldenmemez369,#FF69B4,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
128,ephemeral_defect_,#5F9EA0,"Stronge HE COOKED Tutoh"
128,sanvid13,,"LETS GOOOOOO"
128,majerhun,#FF0000,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
130,ninjakai03,#2E8B57,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM ."
130,blargarble,#FF4500,"NOWAYING  ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
131,yonesuu,#00E2FF,"elisDancy"
132,yonesuu,#00E2FF,"elisDancy elisDancy"
132,threegale_,#FF0000,"uuh astor1es"
133,nebirvs,#AD0000,"catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM  catJam RaveTime EDM"
133,speload,#FF0000,"Dance same 5 intro songs"
135,gamehead130,#FF0000,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
135,threegale_,#FF0000,"Dance same 5 intro songs"
136,jaraxes,#8A2BE2,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
136,silvergatomon,#5F9EA0,"filianJam filianJam filianJam filianJam"
137,glitchybutters,#1E90FF,"vedalExcite vedalNURU vedalDance vedalNURU vedalExcite"
137,turtlemanthepro,,"vedalDance vedalDance vedalDance vedalDance"
138,speload,#FF0000,"Dance  same 5 intro songs"
138,ninjakai03,#2E8B57,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
138,real7r,#8A2BE2,"om"
138,shruggylost,#E7D2BA,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
138,cutieinahoodie,#FF7F50,"henyaCheer NeuroCheer michimochiRAVECHEER henyaCheer NeuroCheer michimochiRAVECHEER henyaCheer NeuroCheer michimochiRAVECHEER henyaCheer NeuroCheer michimochiRAVECHEER"
139,undatedsummer5,#FF69B4,"vedalCheer vedalDance vedalCheer vedalDance vedalCheer vedalDance vedalCheer vedalDance vedalCheer vedalDance"
139,grnkrby,#008000,"How do you spell Anny?"
139,izzabella33,#1E90FF,"DinoDance DinoDance DinoDance"
139,goldenmemez369,#FF69B4,"Tutel is cooked"
140,eksifyt,#00FFE2,"NOWAYING  ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
140,khayx_x,#FF80ED,"Dance"
141,wisurubi,#D2691E,"nweroJam"
142,superskrungy,#00FF7F,"cerbyMinaJam cerbyMinaJam cerbyMinaJam"
142,amit12072001,#1E90FF,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
145,kenobi_slacker,#1E90FF,"Kenobi_Slacker subscribed at Tier 1. They've subscribed for 8 months, currently on a 5 month streak! vedalCheer"
145,hjalnir,#FF00CC,"neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM"
146,ninjakai03,#2E8B57,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM ."
146,thephilbobaggins,#793BBC,"Finally"
147,speload,#FF0000,"Wokege"
147,asbos__,#B22222,"Asbos__ subscribed with Prime. They've subscribed for 5 months, currently on a 5 month streak! "
147,khayx_x,#FF80ED,"ICANT"
148,cpydwmul,#2E8B57,"Wokege"
148,novastar5,#FF0000,"vedalDance"
148,rachinova,#FF0000,"Wokege"
148,imthenaysayer,#B22222,"otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance otusgoDance"
148,minutejade,#0000FF,"juh"
148,shuni64,#00FF00,"Wokege"
149,silenceisforever,#1E90FF,"SCHIZO"
149,juhotuho10,#FF69B4,"Wokege"
149,threegale_,#FF0000,"WINDOWS NOISE SCHIZO"
149,anakhronos,#FF4500,"Wokege"
150,ermenjoyer,#FF0000,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
150,greencomfytea,#9ACD32,"Wokege"
150,rosr97_,#FF8280,"neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM"
150,mug9n,#B22222,"Wokege"
150,minutejade,#0000FF,"om"
150,neverpls,,"SCHIZO"
151,xhm_099,#FF0000,"Wokege"
151,feelmycake,#B22222,"Wokege"
151,infernal_ekoro,#FF4500,"Wokege"
151,speload,#FF0000,"Wokege 󠀀"
151,itsxpand,#00B1CC,"Wokege"
151,ninjakai03,#2E8B57,"Wokedge"
151,silenceisforever,#1E90FF,"SCHIZO  󠀀"
152,overlordx10z,#FF0000,"i got a weird owl ad KEKW"
152,ih3lp,#00FF7F,"Wokege"
152,nebirvs,#AD0000,"Wokege"
152,yonesuu,#00E2FF,"elisDancy"
153,albertunderscore,#DAA520,"Wokege"
153,quillip_opiba,#8A2BE2,"MONKA"
153,awikin,#FF0000,"Wokege"
153,thelostnovice,#1E90FF,"Wokege bro"
153,flochii,#FF69B4,"Wokege"
153,khayx_x,#FF80ED,"om"
153,kidneyautomata,#FF69B4,"KidneyAutomata subscribed at Tier 1. They've subscribed for 10 months! "
153,tadeucci,#8A2BE2,"Wokege"
153,cpydwmul,#2E8B57,"SpeLoad otag TeaTime hourly"
153,speload,#FF0000,"Dance same 5 intro songs"
153,amit12072001,#1E90FF,"Wokege"
154,luse_avi,#008000,"Wokege"
154,theknight189_,#FF0000,"om"
154,zzened,#00FF7F,"Wokege"
154,arekumo,#2E8B57,"Wokege"
154,shillianne,#8A2BE2,"Wokege"
154,jaraxes,#8A2BE2,"Wokege"
154,izzabella33,#1E90FF,"DinoDance DinoDance DinoDance DinoDance DinoDance"
154,real7r,#8A2BE2,"camila and vedal muight be cooked"
155,reallllname,#FF0000,"Wokege"
155,je7kdeeznuts,#FF0000,"Wokege"
155,iliano101,#009EFF,"SCHIZO"
155,lethallin_ari,#008000,"Wokege"
155,sarin_becken,,"wokege"
155,blackberry792,#FF0B85,"Wokege"
155,hokkaidoubare,#8A2BE2,"Wokege"
156,rndmscreen,#8A2BE2,"Wokege"
156,pogczman87,#FF0000,"Wokege"
156,annonyme__,#FF0000,"amaamaGlowsticks amaamaGlowsticks amaamaGlowsticks amaamaGlowsticks amaamaGlowsticks"
157,a_l_i_08,#00FF7F,"ani I'm the captain now ani I'm the captain now ani I'm the captain now ani I'm the captain now ani I'm the captain now"
157,kherex_765,,"Wokege"
157,daniel_8908,#4040B7,"Wokege"
158,demonlordshadal987,#FF0000,"Wokege"
158,speload,#FF0000,"gato TeaTime Cpydwmul"
159,byaksune,,"Wokege"
159,renarockbell,#D088C1,"Wokege"
159,unhingedrabbit,#FF69B4,"vedalNURU vedalDance vedalNURU vedalDance vedalNURU vedalDance vedalNURU"
159,jogohuman,#008000,"Wokege"
159,soup_pirate91,#DAA520,"Wokege"
159,citrusfriendtv,#DAA520,"om"
160,kelo_the_green_minstrel,#008000,"Wokege"
160,grnkrby,#008000,"AnnyLebronJam"
161,not_sofy1,#8A2BE2,"SCHIZO SCHIZO SCHIZO"
161,ronde_x,,"vedalCheer vedalCheer vedalCheer vedalCheer vedalCheer vedalCheer"
161,filipten10,#FF0000,"Wokege"
161,rosr97_,#FF8280,"nyanPls"
161,baczu47,#8A2BE2,"@overlordx10z same"
161,speload,#FF0000,"Dance same 5 intro songs"
162,zenron21,#FF0000,"Wokege"
162,thegunnymac,#FF0000,"vedalCheer minibotGroove vedalEvilCheer"
163,ocelotmc272,#DAA520,"NeuroCheer"
163,hjalnir,#FF00CC,"neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM"
163,theknight189_,#FF0000,"Wokege"
164,forsakenred1,#00FF7F,"vedalExcite"
164,yonesuu,#00E2FF,"xdx"
164,adesi_,#D2691E,"nweroJam  EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM"
164,denshineko99,#008000,"!queue"
164,gigislv,#2E8B57,"gigislv subscribed at Tier 2. They've subscribed for 19 months! RawkOut RawkOut RawkOut vedalWave"
165,victorsama_rank4s_fighter,#008000,"BleedPurpleHD BleedPurpleHD BleedPurpleHD BleedPurpleHD BleedPurpleHD BleedPurpleHD"
165,blank_budder,#00FF7F,"He fixed it i believe"
165,threegale_,#FF0000,"Dance same 5 intro songs"
166,luisfrank16,#7AE6FF,"Luisfrank16 subscribed at Tier 1. "
167,tigertime14,#0000FF,"TigerTime14 subscribed with Prime. They've subscribed for 3 months! "
167,filipten10,#FF0000,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
167,blackberry792,#FF0B85,"xdx"
169,crossbow7734,#00FF7F,"vedalNURU vedalDance vedalNURU vedalDance vedalNURU vedalDance"
169,silenceisforever,#1E90FF,"neuroDegen EDM"
169,speload,#FF0000,"Dance  same 5 intro songs"
169,masterqueenhd12,#8A2BE2,"SCHIZO"
169,winwirzar,#FF00DE,"nyanPls 󠀀"
171,a_l_i_08,#00FF7F,"ani I'm the captain now ani I'm the captain now ani I'm the captain now ani I'm the captain now ani I'm the captain now ani I'm the captain now ani I'm the captain now"
171,harvest_loon,#FF4500,"What an amazing song"
172,samurako,#00FF7F,"samurako subscribed with Prime. They've subscribed for 2 months! "
173,cody812,,"DinoDance DinoDance DinoDance"
173,l1lycutiepie,#FF69B4,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
173,luckytyches,#FF0000,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
174,tirtronixx,#1E90FF,"neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM"
175,grnkrby,#008000,"vedalBwaa vedalBwaa vedalBwaa"
175,silenceisforever,#1E90FF,"om"
175,dalecarliaastro,#FF0000,"neuroWave"
176,slaps4days,#5D0BA9,"vedalNURU vedalNURU vedalNURU"
176,eleegeant,#DAA520,"Yoooo first time I catch up a stream"
177,murder_dog,#FF6347,"neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM"
177,jdr1,#FF0000,"vedalNURU vedalNURU vedalNURU vedalNURU vedalNURU"
177,therealrare,#8A2BE2,"Chadge Windows"
178,speload,#FF0000,"Dance same 5 intro songs"
178,winwirzar,#FF00DE,"ani Clap"
179,threegale_,#FF0000,"Dance  same 5 intro songs"
179,rosr97_,#FF8280,"neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM"
180,srcrazyman,,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
180,izzabella33,#1E90FF,"DinoDance DinoDance DinoDance DinoDance"
181,mug9n,#B22222,"nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM nweroJam EDM"
182,1kosatka,#FF69B4,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
182,iokun_twitch,#B22222,"ani Clap"
182,zenron21,#FF0000,"neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM neuroDegen EDM"
182,hokkaidoubare,#8A2BE2,"guwuDance guwuDance guwuDance guwuDance guwuDance guwuDance guwuDance guwuDance guwuDance guwuDance guwuDance"
183,goldenmemez369,#FF69B4,"cerbyRave1 cerbyRave1 cerbySpin cerbySpin cerbyRave1 cerbyRave1 cerbySpin cerbySpin cerbyRave1 cerbyRave1 cerbySpin cerbySpin"
183,tigertime14,#0000FF,"vedalNURU vedalNURU vedalNURU"
184,glitchybutters,#1E90FF,"vedalCheer vedalCheer vedalCheer"
184,not_sofy1,#8A2BE2,"Cheer1hi"
185,speload,#FF0000,"Dance  same 5 intro songs"
185,lichterst,#B22222,"AAAA"
185,blackberry792,#FF0B85,"ani Clap"
186,stany_d,,"evilDegen EDM"
186,gamehead130,#FF0000,"om"
186,zenron21,#FF0000,"NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM NOWAYING ani SOLO ANNY STREAM"
